Date,Tweet,Likes,Retweets,Sentiment,Confidence,Engagement,PopularityIndex,SentimentScore,Success,Tweet_Length,Hashtags_Count,Mentions_Count,URL_Shared,Media_Attached,Reply_Count,Retweet_Flag,Original_Tweets_Percentage,Unique_Word_Count,Positive_Word_Count,Negative_Word_Count,Neutral_Word_Count,Follower_Count,User_Verified,Political_Hashtags_Usage,Keyword_Frequency,Emotion_Score,Engagement_Per_Follower,Time_of_Day,Region
2024-01-05 22:00:00,Vijay entry trending!,428,292,NEUTRAL,0.9587724472981723,720,0.9350132625994695,0,1,21,0,0,0,0,87,0,1,3,0,0,21,43251,0,0,0,0.0,0.016647013941874178,Night,Central
2024-01-05 23:00:00,Will Vijay succeed?,476,19,NEUTRAL,0.8822841318797152,495,0.636604774535809,0,1,19,0,0,0,0,56,0,1,3,0,0,19,17140,0,0,0,0.0,0.028879813302217037,Night,East
2024-01-06 00:00:00,Will Vijay succeed?,285,281,NEGATIVE,0.5395380104883241,566,0.7307692307692307,-1,1,19,0,0,0,0,82,0,1,3,0,0,19,44872,0,0,0,0.0,0.012613656623284009,Night,East
2024-01-06 01:00:00,Vijay Makkal Iyakkam rocks!,143,284,NEUTRAL,0.7237514448497541,427,0.5464190981432361,0,1,27,0,0,0,0,65,0,1,4,0,0,27,96190,0,0,0,0.0,0.004439130886786568,Night,Central
2024-01-06 02:00:00,Thalapathy Vijay is the leader!,423,0,POSITIVE,0.5509458769857765,423,0.5411140583554377,1,1,31,0,0,0,0,21,0,1,5,0,0,31,63932,0,0,1,0.0,0.006616404930238378,Night,South
2024-01-06 03:00:00,Political impact of Vijay,18,118,POSITIVE,0.5079601336313992,136,0.16047745358090185,1,0,25,0,0,0,0,19,0,1,4,0,0,25,28016,0,0,0,0.0,0.0048543689320388345,Night,South
2024-01-06 04:00:00,Vijay entry trending!,17,34,POSITIVE,0.8080914826062986,51,0.04774535809018567,1,0,21,0,0,0,0,32,0,1,3,0,0,21,44971,1,0,0,0.0,0.001134064174690356,Night,West
2024-01-06 05:00:00,Vijay Makkal Iyakkam rocks!,256,197,NEUTRAL,0.9804147085400944,453,0.5809018567639257,0,1,27,0,0,0,0,71,0,1,4,0,0,27,26472,0,0,0,0.0,0.017112420670897553,Morning,North
2024-01-06 06:00:00,Thalapathy Vijay is the leader!,77,244,POSITIVE,0.9514340117160752,321,0.40583554376657827,1,0,31,0,0,0,0,24,0,1,5,0,0,31,61807,0,0,1,0.0,0.005193586486967496,Morning,East
2024-01-06 07:00:00,Vijay Makkal Iyakkam rocks!,370,58,POSITIVE,0.8483774074677022,428,0.5477453580901857,1,1,27,0,0,0,0,45,0,1,4,0,0,27,39180,0,0,0,0.0,0.010923940786115366,Morning,West
2024-01-06 08:00:00,Thalapathy Vijay is the leader!,174,160,POSITIVE,0.5483202920824357,334,0.4230769230769231,1,0,31,0,0,0,0,72,0,1,5,0,0,31,42822,0,0,1,0.0,0.007799729111204521,Morning,Central
2024-01-06 09:00:00,Thalapathy Vijay is the leader!,497,178,NEGATIVE,0.6370820188361501,675,0.8753315649867374,-1,1,31,0,0,0,0,97,0,1,5,0,0,31,29148,0,0,1,0.0,0.023157678056813503,Morning,East
2024-01-06 10:00:00,Political impact of Vijay,193,205,NEUTRAL,0.6600283634426455,398,0.5079575596816976,0,1,25,0,0,0,0,56,0,1,4,0,0,25,85305,0,0,0,0.0,0.0046656116288611455,Morning,North
2024-01-06 11:00:00,Thalapathy Vijay is the leader!,475,11,NEUTRAL,0.8815750288727806,486,0.6246684350132626,0,1,31,0,0,0,0,86,0,1,5,0,0,31,9877,0,0,1,0.0,0.04920522425837805,Morning,North
2024-01-06 12:00:00,Vijay Makkal Iyakkam rocks!,112,275,NEUTRAL,0.901124589617557,387,0.493368700265252,0,0,27,0,0,0,0,4,0,1,4,0,0,27,54811,0,0,0,0.0,0.00706062651657514,Afternoon,South
2024-01-06 13:00:00,Thalapathy Vijay is the leader!,113,180,NEGATIVE,0.6925530614949602,293,0.3687002652519894,-1,0,31,0,0,0,0,54,0,1,5,0,0,31,36431,1,0,1,0.0,0.008042601081496528,Afternoon,West
2024-01-06 14:00:00,Political impact of Vijay,221,241,NEUTRAL,0.7089419983088048,462,0.5928381962864722,0,1,25,0,0,0,0,60,0,1,4,0,0,25,21068,0,0,0,0.0,0.021928991835959748,Afternoon,Central
2024-01-06 15:00:00,Political impact of Vijay,165,215,NEGATIVE,0.5222545196380857,380,0.48408488063660476,-1,0,25,0,0,0,0,88,0,1,4,0,0,25,54069,0,0,0,0.0,0.0070280567423107515,Afternoon,East
2024-01-06 16:00:00,Vijay Makkal Iyakkam rocks!,434,250,NEGATIVE,0.6445683592093805,684,0.8872679045092838,-1,1,27,0,0,0,0,7,0,1,4,0,0,27,11392,0,0,0,0.0,0.060042134831460675,Afternoon,North
2024-01-06 17:00:00,Will Vijay succeed?,318,298,NEUTRAL,0.72564258858882,616,0.7970822281167109,0,1,19,0,0,0,0,15,0,1,3,0,0,19,40894,0,0,0,0.0,0.015063334474495036,Evening,East
2024-01-06 18:00:00,Will Vijay succeed?,131,125,POSITIVE,0.5584915231926288,256,0.3196286472148541,1,0,19,0,0,0,0,47,0,1,3,0,0,19,79559,0,0,0,0.0,0.0032177377795095463,Evening,Central
2024-01-06 19:00:00,Thalapathy Vijay is the leader!,384,216,POSITIVE,0.7266337303775107,600,0.7758620689655172,1,1,31,0,0,0,0,60,0,1,5,0,0,31,50292,0,0,1,0.0,0.011930326890956812,Evening,East
2024-01-06 20:00:00,Vijay entry trending!,263,284,NEUTRAL,0.9265879061289002,547,0.7055702917771883,0,1,21,0,0,0,0,14,0,1,3,0,0,21,27803,0,0,0,0.0,0.019674135884616768,Evening,West
2024-01-06 21:00:00,Thalapathy Vijay is the leader!,412,184,NEUTRAL,0.7906605098625267,596,0.7705570291777188,0,1,31,0,0,0,0,64,0,1,5,0,0,31,84293,1,0,1,0.0,0.007070575255359282,Night,South
2024-01-06 22:00:00,Vijay Makkal Iyakkam rocks!,54,38,NEGATIVE,0.5394649275192062,92,0.10212201591511937,-1,0,27,0,0,0,0,21,0,1,4,0,0,27,69265,0,0,0,0.0,0.001328232151880459,Night,East
2024-01-06 23:00:00,Vijay Makkal Iyakkam rocks!,358,222,NEUTRAL,0.5958356594151372,580,0.7493368700265252,0,1,27,0,0,0,0,2,0,1,4,0,0,27,67750,0,0,0,0.0,0.008560885608856088,Night,South
2024-01-07 00:00:00,Vijay Makkal Iyakkam rocks!,130,183,NEGATIVE,0.7372721750792781,313,0.3952254641909814,-1,0,27,0,0,0,0,53,0,1,4,0,0,27,56616,0,0,0,0.0,0.00552847251660308,Night,Central
2024-01-07 01:00:00,Vijay Makkal Iyakkam rocks!,287,177,NEUTRAL,0.6807435749109061,464,0.5954907161803713,0,1,27,0,0,0,0,13,0,1,4,0,0,27,91210,0,0,0,0.0,0.00508716149545006,Night,South
2024-01-07 02:00:00,Vijay Makkal Iyakkam rocks!,265,293,POSITIVE,0.6793635097730494,558,0.7201591511936339,1,1,27,0,0,0,0,35,0,1,4,0,0,27,97985,0,0,0,0.0,0.005694749196305557,Night,East
2024-01-07 03:00:00,Political impact of Vijay,457,150,POSITIVE,0.7646337240717951,607,0.7851458885941645,1,1,25,0,0,0,0,81,0,1,4,0,0,25,22357,0,0,0,0.0,0.02715033322896632,Night,East
2024-01-07 04:00:00,Will Vijay succeed?,466,125,NEUTRAL,0.7921979607947287,591,0.7639257294429708,0,1,19,0,0,0,0,81,0,1,3,0,0,19,83609,0,0,0,0.0,0.0070686170149146625,Night,North
2024-01-07 05:00:00,Vijay Makkal Iyakkam rocks!,365,233,NEGATIVE,0.8984307851380955,598,0.773209549071618,-1,1,27,0,0,0,0,66,0,1,4,0,0,27,91373,0,0,0,0.0,0.006544602891444956,Morning,East
2024-01-07 06:00:00,Vijay entry trending!,161,7,POSITIVE,0.6704832817312423,168,0.20291777188328913,1,0,21,0,0,0,0,9,0,1,3,0,0,21,51772,0,0,0,0.0,0.003244997295835587,Morning,South
2024-01-07 07:00:00,Vijay entry trending!,379,128,NEGATIVE,0.9027331415202934,507,0.6525198938992043,-1,1,21,0,0,0,0,48,0,1,3,0,0,21,63408,0,0,0,0.0,0.007995836487509463,Morning,North
2024-01-07 08:00:00,Vijay entry trending!,480,263,NEUTRAL,0.6693056145563163,743,0.9655172413793104,0,1,21,0,0,0,0,64,0,1,3,0,0,21,77683,0,0,0,0.0,0.009564512184132951,Morning,East
2024-01-07 09:00:00,Vijay entry trending!,86,156,NEUTRAL,0.527716494470617,242,0.3010610079575597,0,0,21,0,0,0,0,90,0,1,3,0,0,21,22213,0,0,0,0.0,0.010894521226308919,Morning,East
2024-01-07 10:00:00,Political impact of Vijay,54,4,POSITIVE,0.7770938255023956,58,0.05702917771883289,1,0,25,0,0,0,0,56,0,1,4,0,0,25,794,0,0,0,0.0,0.07304785894206549,Morning,Central
2024-01-07 11:00:00,Vijay entry trending!,475,85,NEUTRAL,0.7939511624474073,560,0.7228116710875332,0,1,21,0,0,0,0,26,0,1,3,0,0,21,15688,0,0,0,0.0,0.035696073431922486,Morning,North
2024-01-07 12:00:00,Vijay Makkal Iyakkam rocks!,287,174,POSITIVE,0.96727012281093,461,0.5915119363395226,1,1,27,0,0,0,0,74,0,1,4,0,0,27,61856,0,0,0,0.0,0.007452793585100879,Afternoon,Central
2024-01-07 13:00:00,Thalapathy Vijay is the leader!,177,289,NEGATIVE,0.8630306630312372,466,0.5981432360742706,-1,1,31,0,0,0,0,4,0,1,5,0,0,31,64185,0,0,1,0.0,0.007260263301394407,Afternoon,Central
2024-01-07 14:00:00,Vijay entry trending!,390,192,POSITIVE,0.9588863262472198,582,0.7519893899204244,1,1,21,0,0,0,0,70,0,1,3,0,0,21,61242,0,0,0,0.0,0.00950328206133046,Afternoon,Central
2024-01-07 15:00:00,Political impact of Vijay,348,118,POSITIVE,0.9541736051215048,466,0.5981432360742706,1,1,25,0,0,0,0,82,0,1,4,0,0,25,64473,0,0,0,0.0,0.007227831805562018,Afternoon,West
2024-01-07 16:00:00,Political impact of Vijay,7,217,NEGATIVE,0.802287055129121,224,0.27718832891246686,-1,0,25,0,0,0,0,56,0,1,4,0,0,25,85703,0,0,0,0.0,0.0026136774675332253,Afternoon,Central
2024-01-07 17:00:00,Vijay entry trending!,320,113,POSITIVE,0.7638810326682237,433,0.5543766578249337,1,1,21,0,0,0,0,92,0,1,3,0,0,21,6804,0,0,0,0.0,0.06363903586125809,Evening,South
2024-01-07 18:00:00,Thalapathy Vijay is the leader!,312,144,POSITIVE,0.7787204835818,456,0.5848806366047745,1,1,31,0,0,0,0,14,0,1,5,0,0,31,40236,0,0,1,0.0,0.011333134506412169,Evening,East
2024-01-07 19:00:00,Vijay entry trending!,246,25,NEUTRAL,0.989165403838624,271,0.3395225464190981,0,0,21,0,0,0,0,98,0,1,3,0,0,21,67607,0,0,0,0.0,0.0040084606623574486,Evening,West
2024-01-07 20:00:00,Political impact of Vijay,322,135,NEGATIVE,0.8865838458734794,457,0.5862068965517241,-1,1,25,0,0,0,0,75,0,1,4,0,0,25,47461,0,0,0,0.0,0.009628958513305662,Evening,Central
2024-01-07 21:00:00,Will Vijay succeed?,471,231,POSITIVE,0.5531329523961979,702,0.9111405835543767,1,1,19,0,0,0,0,29,0,1,3,0,0,19,58947,0,0,0,0.0,0.011909003002697338,Night,East
2024-01-07 22:00:00,Vijay Makkal Iyakkam rocks!,470,75,NEGATIVE,0.8892142033907,545,0.7029177718832891,-1,1,27,0,0,0,0,19,0,1,4,0,0,27,11541,0,0,0,0.0,0.047222944285590505,Night,North
2024-01-07 23:00:00,Political impact of Vijay,442,288,NEGATIVE,0.585269024449113,730,0.9482758620689655,-1,1,25,0,0,0,0,36,0,1,4,0,0,25,97112,0,0,0,0.0,0.007517093665046545,Night,North
2024-01-08 00:00:00,Vijay entry trending!,254,0,POSITIVE,0.7236752745028128,254,0.3169761273209549,1,0,21,0,0,0,0,2,0,1,3,0,0,21,14777,0,0,0,0.0,0.017188874602422684,Night,East
2024-01-08 01:00:00,Vijay Makkal Iyakkam rocks!,327,146,NEUTRAL,0.6052298360882671,473,0.6074270557029178,0,1,27,0,0,0,0,72,0,1,4,0,0,27,27918,0,0,0,0.0,0.0169424743892829,Night,South
2024-01-08 02:00:00,Vijay entry trending!,53,286,NEGATIVE,0.8447915327666149,339,0.4297082228116711,-1,0,21,0,0,0,0,40,0,1,3,0,0,21,1968,0,0,0,0.0,0.1722560975609756,Night,East
2024-01-08 03:00:00,Vijay entry trending!,248,141,POSITIVE,0.938654868096518,389,0.4960212201591512,1,0,21,0,0,0,0,38,0,1,3,0,0,21,83691,0,0,0,0.0,0.0046480505669665795,Night,East
2024-01-08 04:00:00,Will Vijay succeed?,238,52,NEGATIVE,0.6451809426833405,290,0.3647214854111406,-1,0,19,0,0,0,0,25,0,1,3,0,0,19,67364,0,0,0,0.0,0.004304970013657147,Night,West
2024-01-08 05:00:00,Vijay Makkal Iyakkam rocks!,228,68,NEUTRAL,0.5410053706040938,296,0.3726790450928382,0,0,27,0,0,0,0,1,0,1,4,0,0,27,73268,0,0,0,0.0,0.004039962876016815,Morning,North
2024-01-08 06:00:00,Vijay Makkal Iyakkam rocks!,66,89,NEUTRAL,0.6492465490374817,155,0.1856763925729443,0,0,27,0,0,0,0,22,0,1,4,0,0,27,12143,0,0,0,0.0,0.012764555711109281,Morning,North
2024-01-08 07:00:00,Will Vijay succeed?,50,219,NEUTRAL,0.8361809289660972,269,0.33687002652519893,0,0,19,0,0,0,0,22,0,1,3,0,0,19,72039,0,0,0,0.0,0.0037340884798511918,Morning,Central
2024-01-08 08:00:00,Political impact of Vijay,96,191,POSITIVE,0.664380063777225,287,0.36074270557029176,1,0,25,0,0,0,0,84,0,1,4,0,0,25,15832,0,0,0,0.0,0.018127842344618495,Morning,East
2024-01-08 09:00:00,Vijay entry trending!,91,62,POSITIVE,0.6390560837769017,153,0.1830238726790451,1,0,21,0,0,0,0,15,0,1,3,0,0,21,55344,0,0,0,0.0,0.002764527320034692,Morning,East
2024-01-08 10:00:00,Thalapathy Vijay is the leader!,494,72,NEUTRAL,0.5922175952921325,566,0.7307692307692307,0,1,31,0,0,0,0,8,0,1,5,0,0,31,18626,0,0,1,0.0,0.03038763019435198,Morning,South
2024-01-08 11:00:00,Vijay entry trending!,263,160,POSITIVE,0.7487582134372168,423,0.5411140583554377,1,1,21,0,0,0,0,12,0,1,3,0,0,21,9440,0,0,0,0.0,0.044809322033898306,Morning,North
2024-01-08 12:00:00,Vijay entry trending!,417,168,NEUTRAL,0.6379744140785938,585,0.7559681697612732,0,1,21,0,0,0,0,27,0,1,3,0,0,21,22494,0,0,0,0.0,0.02600693518271539,Afternoon,South
2024-01-08 13:00:00,Political impact of Vijay,290,88,POSITIVE,0.8655051745697415,378,0.48143236074270557,1,0,25,0,0,0,0,26,0,1,4,0,0,25,98657,0,0,0,0.0,0.0038314564602613095,Afternoon,West
2024-01-08 14:00:00,Vijay entry trending!,95,175,NEUTRAL,0.5383112009961013,270,0.33819628647214856,0,0,21,0,0,0,0,50,0,1,3,0,0,21,4202,0,0,0,0.0,0.06425511661113756,Afternoon,Central
2024-01-08 15:00:00,Will Vijay succeed?,87,268,NEGATIVE,0.8320165165556588,355,0.4509283819628647,-1,0,19,0,0,0,0,63,0,1,3,0,0,19,19259,1,0,0,0.0,0.018432940443429045,Afternoon,South
2024-01-08 16:00:00,Will Vijay succeed?,77,72,NEUTRAL,0.6187800072838849,149,0.17771883289124668,0,0,19,0,0,0,0,51,0,1,3,0,0,19,65192,0,0,0,0.0,0.0022855565100012272,Afternoon,North
2024-01-08 17:00:00,Vijay Makkal Iyakkam rocks!,287,244,NEUTRAL,0.7446396305258016,531,0.6843501326259946,0,1,27,0,0,0,0,80,0,1,4,0,0,27,6312,0,0,0,0.0,0.0841254752851711,Evening,West
2024-01-08 18:00:00,Thalapathy Vijay is the leader!,119,76,POSITIVE,0.6430449610156304,195,0.23872679045092837,1,0,31,0,0,0,0,37,0,1,5,0,0,31,97460,0,0,1,0.0,0.0020008208495793144,Evening,East
2024-01-08 19:00:00,Vijay entry trending!,301,158,POSITIVE,0.8613843380053978,459,0.5888594164456233,1,1,21,0,0,0,0,99,0,1,3,0,0,21,37505,0,0,0,0.0,0.01223836821757099,Evening,West
2024-01-08 20:00:00,Vijay entry trending!,490,97,POSITIVE,0.9726535201258184,587,0.7586206896551724,1,1,21,0,0,0,0,64,0,1,3,0,0,21,77161,0,0,0,0.0,0.007607470094996177,Evening,South
2024-01-08 21:00:00,Political impact of Vijay,399,101,POSITIVE,0.9585383897349068,500,0.6432360742705571,1,1,25,0,0,0,0,17,0,1,4,0,0,25,94396,1,0,0,0.0,0.005296834611636087,Night,North
2024-01-08 22:00:00,Will Vijay succeed?,451,131,POSITIVE,0.7917131075720456,582,0.7519893899204244,1,1,19,0,0,0,0,62,0,1,3,0,0,19,55286,0,0,0,0.0,0.010527077379445067,Night,South
2024-01-08 23:00:00,Thalapathy Vijay is the leader!,499,101,POSITIVE,0.7313051516284892,600,0.7758620689655172,1,1,31,0,0,0,0,50,0,1,5,0,0,31,44339,0,0,1,0.0,0.013532104918920138,Night,East
2024-01-09 00:00:00,Vijay Makkal Iyakkam rocks!,164,18,NEGATIVE,0.9091502547196908,182,0.22148541114058357,-1,0,27,0,0,0,0,8,0,1,4,0,0,27,93093,0,0,0,0.0,0.0019550342130987292,Night,East
2024-01-09 01:00:00,Will Vijay succeed?,181,81,NEUTRAL,0.841663181313865,262,0.3275862068965517,0,0,19,0,0,0,0,12,0,1,3,0,0,19,10632,0,0,0,0.0,0.024642588412340106,Night,North
2024-01-09 02:00:00,Vijay Makkal Iyakkam rocks!,468,278,NEUTRAL,0.5917820571084664,746,0.9694960212201591,0,1,27,0,0,0,0,39,0,1,4,0,0,27,79154,0,0,0,0.0,0.009424665841271445,Night,Central
2024-01-09 03:00:00,Political impact of Vijay,397,128,NEUTRAL,0.9104596068065,525,0.6763925729442971,0,1,25,0,0,0,0,54,0,1,4,0,0,25,72112,0,0,0,0.0,0.0072803416907033505,Night,West
2024-01-09 04:00:00,Political impact of Vijay,222,88,NEGATIVE,0.7144421946973551,310,0.3912466843501326,-1,0,25,0,0,0,0,78,0,1,4,0,0,25,85379,1,0,0,0.0,0.0036308694175382706,Night,West
2024-01-09 05:00:00,Vijay entry trending!,310,212,NEUTRAL,0.5944928299855876,522,0.6724137931034483,0,1,21,0,0,0,0,42,0,1,3,0,0,21,66640,0,0,0,0.0,0.00783313325330132,Morning,East
2024-01-09 06:00:00,Thalapathy Vijay is the leader!,431,142,NEGATIVE,0.6408986751982462,573,0.7400530503978779,-1,1,31,0,0,0,0,43,0,1,5,0,0,31,3371,1,0,1,0.0,0.16997923464847225,Morning,South
2024-01-09 07:00:00,Vijay Makkal Iyakkam rocks!,465,64,NEGATIVE,0.6337635151241712,529,0.6816976127320955,-1,1,27,0,0,0,0,67,0,1,4,0,0,27,45582,0,0,0,0.0,0.011605458294940986,Morning,South
2024-01-09 08:00:00,Will Vijay succeed?,6,75,NEGATIVE,0.7596034873017301,81,0.08753315649867374,-1,0,19,0,0,0,0,32,0,1,3,0,0,19,309,0,0,0,0.0,0.2621359223300971,Morning,Central
2024-01-09 09:00:00,Political impact of Vijay,329,198,NEUTRAL,0.6171850453389378,527,0.6790450928381963,0,1,25,0,0,0,0,23,0,1,4,0,0,25,91099,0,0,0,0.0,0.0057849153119134125,Morning,South
2024-01-09 10:00:00,Vijay entry trending!,262,142,NEGATIVE,0.5617832437007881,404,0.5159151193633952,-1,1,21,0,0,0,0,35,0,1,3,0,0,21,5639,0,0,0,0.0,0.0716439084944139,Morning,West
2024-01-09 11:00:00,Vijay entry trending!,160,92,NEUTRAL,0.5618454253068803,252,0.31432360742705573,0,0,21,0,0,0,0,9,0,1,3,0,0,21,20077,0,0,0,0.0,0.01255167604721821,Morning,South
2024-01-09 12:00:00,Vijay Makkal Iyakkam rocks!,150,223,NEUTRAL,0.7916380985695484,373,0.47480106100795755,0,0,27,0,0,0,0,99,0,1,4,0,0,27,74242,0,0,0,0.0,0.005024110341855015,Afternoon,Central
2024-01-09 13:00:00,Political impact of Vijay,84,290,POSITIVE,0.8673796444246893,374,0.4761273209549072,1,0,25,0,0,0,0,19,0,1,4,0,0,25,99688,0,0,0,0.0,0.003751705320600273,Afternoon,West
2024-01-09 14:00:00,Thalapathy Vijay is the leader!,146,101,POSITIVE,0.6607665044191704,247,0.3076923076923077,1,0,31,0,0,0,0,74,0,1,5,0,0,31,68784,0,0,1,0.0,0.003590951384042801,Afternoon,South
2024-01-09 15:00:00,Political impact of Vijay,111,266,NEGATIVE,0.5173253549070085,377,0.48010610079575594,-1,0,25,0,0,0,0,11,0,1,4,0,0,25,99172,0,0,0,0.0,0.0038014762231274955,Afternoon,West
2024-01-09 16:00:00,Vijay Makkal Iyakkam rocks!,380,109,NEGATIVE,0.5636124434685054,489,0.6286472148541115,-1,1,27,0,0,0,0,61,0,1,4,0,0,27,5707,1,0,0,0.0,0.0856842474154547,Afternoon,East
2024-01-09 17:00:00,Vijay Makkal Iyakkam rocks!,402,264,NEUTRAL,0.9573472801685284,666,0.863395225464191,0,1,27,0,0,0,0,17,0,1,4,0,0,27,85222,0,0,0,0.0,0.007814883480791344,Evening,East
2024-01-09 18:00:00,Political impact of Vijay,35,2,NEGATIVE,0.7467718297947266,37,0.029177718832891247,-1,0,25,0,0,0,0,93,0,1,4,0,0,25,94886,0,0,0,0.0,0.00038994161414750335,Evening,East
2024-01-09 19:00:00,Vijay Makkal Iyakkam rocks!,284,84,NEGATIVE,0.7267864048075874,368,0.46816976127320953,-1,0,27,0,0,0,0,62,0,1,4,0,0,27,52039,0,0,0,0.0,0.007071619362401276,Evening,South
2024-01-09 20:00:00,Political impact of Vijay,187,281,NEUTRAL,0.5190245891550455,468,0.6007957559681698,0,1,25,0,0,0,0,83,0,1,4,0,0,25,18694,0,0,0,0.0,0.025034770514603615,Evening,Central
2024-01-09 21:00:00,Will Vijay succeed?,81,116,NEGATIVE,0.8643185111584495,197,0.2413793103448276,-1,0,19,0,0,0,0,24,0,1,3,0,0,19,58482,0,0,0,0.0,0.0033685578468588624,Night,West
2024-01-09 22:00:00,Political impact of Vijay,1,220,NEGATIVE,0.7640340404660395,221,0.27320954907161804,-1,0,25,0,0,0,0,11,0,1,4,0,0,25,7499,0,0,0,0.0,0.029470596079477263,Night,North
2024-01-09 23:00:00,Political impact of Vijay,384,153,NEUTRAL,0.6010404680432604,537,0.6923076923076923,0,1,25,0,0,0,0,20,0,1,4,0,0,25,25217,0,0,0,0.0,0.02129515802831423,Night,East
2024-01-10 00:00:00,Vijay Makkal Iyakkam rocks!,302,152,NEUTRAL,0.5550368800905285,454,0.5822281167108754,0,1,27,0,0,0,0,24,0,1,4,0,0,27,98762,0,0,0,0.0,0.0045969097426135554,Night,East
2024-01-10 01:00:00,Vijay Makkal Iyakkam rocks!,196,11,POSITIVE,0.6916939318159993,207,0.2546419098143236,1,0,27,0,0,0,0,10,0,1,4,0,0,27,33717,0,0,0,0.0,0.006139336239878993,Night,North
2024-01-10 02:00:00,Vijay entry trending!,403,132,NEUTRAL,0.9185809820975128,535,0.6896551724137931,0,1,21,0,0,0,0,63,0,1,3,0,0,21,7598,0,0,0,0.0,0.07041326664911819,Night,North
2024-01-10 03:00:00,Vijay entry trending!,10,292,POSITIVE,0.9326472796005124,302,0.3806366047745358,1,0,21,0,0,0,0,72,0,1,3,0,0,21,50724,0,0,0,0.0,0.005953789133349105,Night,South
2024-01-10 04:00:00,Will Vijay succeed?,233,299,NEGATIVE,0.8014231901978182,532,0.6856763925729443,-1,1,19,0,0,0,0,49,0,1,3,0,0,19,9728,0,0,0,0.0,0.0546875,Night,West
2024-01-10 05:00:00,Vijay entry trending!,385,227,NEUTRAL,0.8637682136150713,612,0.7917771883289124,0,1,21,0,0,0,0,61,0,1,3,0,0,21,429,0,0,0,0.0,1.4265734265734267,Morning,East
2024-01-10 06:00:00,Political impact of Vijay,194,270,NEUTRAL,0.5575778937014352,464,0.5954907161803713,0,1,25,0,0,0,0,88,0,1,4,0,0,25,38719,0,0,0,0.0,0.011983780572845373,Morning,Central
2024-01-10 07:00:00,Vijay Makkal Iyakkam rocks!,470,42,NEUTRAL,0.7940630327339274,512,0.6591511936339522,0,1,27,0,0,0,0,98,0,1,4,0,0,27,7132,0,0,0,0.0,0.0717891194615816,Morning,South
2024-01-10 08:00:00,Vijay entry trending!,118,20,NEGATIVE,0.8334828517435908,138,0.16312997347480107,-1,0,21,0,0,0,0,95,0,1,3,0,0,21,48194,1,0,0,0.0,0.0028634269826119433,Morning,South
2024-01-10 09:00:00,Vijay entry trending!,395,106,POSITIVE,0.6003564214568962,501,0.6445623342175066,1,1,21,0,0,0,0,48,0,1,3,0,0,21,38134,0,0,0,0.0,0.013137882204856559,Morning,Central
2024-01-10 10:00:00,Will Vijay succeed?,19,116,NEGATIVE,0.9400773664551294,135,0.15915119363395225,-1,0,19,0,0,0,0,13,0,1,3,0,0,19,86258,0,0,0,0.0,0.0015650722251849105,Morning,Central
2024-01-10 11:00:00,Will Vijay succeed?,260,123,NEGATIVE,0.5974983687605099,383,0.4880636604774536,-1,0,19,0,0,0,0,0,0,1,3,0,0,19,55364,0,0,0,0.0,0.006917852756303735,Morning,Central
2024-01-10 12:00:00,Political impact of Vijay,292,280,NEUTRAL,0.6567386799232252,572,0.7387267904509284,0,1,25,0,0,0,0,80,0,1,4,0,0,25,94220,0,0,0,0.0,0.006070897898535343,Afternoon,North
2024-01-10 13:00:00,Vijay Makkal Iyakkam rocks!,421,291,POSITIVE,0.8102784235117293,712,0.9244031830238727,1,1,27,0,0,0,0,24,0,1,4,0,0,27,47950,0,0,0,0.0,0.014848800834202295,Afternoon,East
2024-01-10 14:00:00,Will Vijay succeed?,255,202,NEGATIVE,0.8191750325653654,457,0.5862068965517241,-1,1,19,0,0,0,0,58,0,1,3,0,0,19,4822,0,0,0,0.0,0.09477395271671506,Afternoon,North
2024-01-10 15:00:00,Vijay entry trending!,221,50,NEUTRAL,0.8496923704936836,271,0.3395225464190981,0,0,21,0,0,0,0,71,0,1,3,0,0,21,17872,1,0,0,0.0,0.015163384064458371,Afternoon,East
2024-01-10 16:00:00,Vijay Makkal Iyakkam rocks!,392,270,NEGATIVE,0.5560058565341028,662,0.8580901856763926,-1,1,27,0,0,0,0,68,0,1,4,0,0,27,86205,0,0,0,0.0,0.007679368946116815,Afternoon,North
2024-01-10 17:00:00,Vijay Makkal Iyakkam rocks!,225,276,NEGATIVE,0.9247322149642776,501,0.6445623342175066,-1,1,27,0,0,0,0,4,0,1,4,0,0,27,41779,0,0,0,0.0,0.011991670456449412,Evening,West
2024-01-10 18:00:00,Vijay entry trending!,52,140,NEUTRAL,0.7664235661416299,192,0.23474801061007958,0,0,21,0,0,0,0,98,0,1,3,0,0,21,68871,0,0,0,0.0,0.0027878207082806987,Evening,East
2024-01-10 19:00:00,Will Vijay succeed?,427,274,NEUTRAL,0.7356608970525342,701,0.9098143236074271,0,1,19,0,0,0,0,18,0,1,3,0,0,19,4676,0,0,0,0.0,0.14991445680068435,Evening,South
2024-01-10 20:00:00,Vijay entry trending!,354,289,POSITIVE,0.9905488122567548,643,0.8328912466843501,1,1,21,0,0,0,0,22,0,1,3,0,0,21,26807,0,0,0,0.0,0.023986272242324767,Evening,East
2024-01-10 21:00:00,Vijay Makkal Iyakkam rocks!,499,51,NEGATIVE,0.8701891484705099,550,0.7095490716180372,-1,1,27,0,0,0,0,8,0,1,4,0,0,27,99504,0,0,0,0.0,0.005527415983277054,Night,East
